1.000000000000000000e+00,2.511096000671386719e-02
6.040404040404040664e+00,7.164287567138671875e-02
1.108080808080808133e+01,7.437610626220703125e-02
1.612121212121212110e+01,7.565689086914062500e-02
2.116161616161616266e+01,8.236908912658691406e-02
2.620202020202020421e+01,8.062791824340820312e-02
3.124242424242424221e+01,8.367586135864257812e-02
3.628282828282828376e+01,9.197711944580078125e-02
4.132323232323232531e+01,9.913897514343261719e-02
4.636363636363636687e+01,9.206104278564453125e-02
5.140404040404040842e+01,9.459805488586425781e-02
5.644444444444444997e+01,9.767913818359375000e-02
6.148484848484848442e+01,1.052420139312744141e-01
6.652525252525252597e+01,1.044139862060546875e-01
7.156565656565656752e+01,1.106150150299072266e-01
7.660606060606060908e+01,1.095860004425048828e-01
8.164646464646465063e+01,1.154642105102539062e-01
8.668686868686869218e+01,1.153070926666259766e-01
9.172727272727273373e+01,1.190440654754638672e-01
9.676767676767677528e+01,1.221780776977539062e-01
1.018080808080808168e+02,1.261851787567138672e-01
1.068484848484848584e+02,1.297111511230468750e-01
1.118888888888888999e+02,1.334559917449951172e-01
1.169292929292929415e+02,1.365590095520019531e-01
1.219696969696969688e+02,1.410980224609375000e-01
1.270101010101010104e+02,1.440579891204833984e-01
1.320505050505050519e+02,1.497950553894042969e-01
1.370909090909090935e+02,1.593589782714843750e-01
1.421313131313131350e+02,1.567499637603759766e-01
1.471717171717171766e+02,1.685280799865722656e-01
1.522121212121212182e+02,1.646239757537841797e-01
1.572525252525252597e+02,1.898391246795654297e-01
1.622929292929293013e+02,1.980960369110107422e-01
1.673333333333333428e+02,1.849257946014404297e-01
1.723737373737373844e+02,1.891419887542724609e-01
1.774141414141414259e+02,1.935629844665527344e-01
1.824545454545454675e+02,1.923749446868896484e-01
1.874949494949495090e+02,2.131960391998291016e-01
1.925353535353535506e+02,2.054369449615478516e-01
1.975757575757575921e+02,2.121529579162597656e-01
2.026161616161616337e+02,2.108240127563476562e-01
2.076565656565656752e+02,2.158350944519042969e-01
2.126969696969697168e+02,2.447941303253173828e-01
2.177373737373737583e+02,2.715160846710205078e-01
2.227777777777777999e+02,2.379400730133056641e-01
2.278181818181818414e+02,2.457430362701416016e-01
2.328585858585858830e+02,2.608501911163330078e-01
2.378989898989899245e+02,2.585990428924560547e-01
2.429393939393939377e+02,2.769041061401367188e-01
2.479797979797979792e+02,3.196630477905273438e-01
2.530202020202020208e+02,3.953819274902343750e-01
2.580606060606060623e+02,2.782721519470214844e-01
2.631010101010101039e+02,3.356699943542480469e-01
2.681414141414141454e+02,3.379421234130859375e-01
2.731818181818181870e+02,3.065800666809082031e-01
2.782222222222222285e+02,3.118848800659179688e-01
2.832626262626262701e+02,3.157389163970947266e-01
2.883030303030303116e+02,3.219580650329589844e-01
2.933434343434343532e+02,3.388788700103759766e-01
2.983838383838383947e+02,3.423850536346435547e-01
3.034242424242424363e+02,3.419840335845947266e-01
3.084646464646464779e+02,3.649890422821044922e-01
3.135050505050505194e+02,3.621308803558349609e-01
3.185454545454545610e+02,3.659150600433349609e-01
3.235858585858586025e+02,3.760769367218017578e-01
3.286262626262626441e+02,3.810110092163085938e-01
3.336666666666666856e+02,3.878121376037597656e-01
3.387070707070707272e+02,4.039969444274902344e-01
3.437474747474747687e+02,4.055778980255126953e-01
3.487878787878788103e+02,4.024000167846679688e-01
3.538282828282828518e+02,4.328281879425048828e-01
3.588686868686868934e+02,4.867770671844482422e-01
3.639090909090909349e+02,5.389270782470703125e-01
3.689494949494949765e+02,4.403932094573974609e-01
3.739898989898990180e+02,5.718820095062255859e-01
3.790303030303030596e+02,5.603299140930175781e-01
3.840707070707071011e+02,4.520008563995361328e-01
3.891111111111111427e+02,4.694690704345703125e-01
3.941515151515151842e+02,6.047310829162597656e-01
3.991919191919192258e+02,5.616359710693359375e-01
4.042323232323232673e+02,5.717291831970214844e-01
4.092727272727273089e+02,5.013351440429687500e-01
4.143131313131313505e+02,5.159971714019775391e-01
4.193535353535353920e+02,5.119907855987548828e-01
4.243939393939394336e+02,5.171461105346679688e-01
4.294343434343434751e+02,5.345411300659179688e-01
4.344747474747475167e+02,5.510299205780029297e-01
4.395151515151515582e+02,5.520660877227783203e-01
4.445555555555555998e+02,5.483589172363281250e-01
4.495959595959596413e+02,5.775690078735351562e-01
4.546363636363636829e+02,5.785939693450927734e-01
4.596767676767677244e+02,5.858519077301025391e-01
4.647171717171717660e+02,6.172339916229248047e-01
4.697575757575758075e+02,6.058561801910400391e-01
4.747979797979798491e+02,6.114790439605712891e-01
4.798383838383838906e+02,6.026659011840820312e-01
4.848787878787878753e+02,6.299340724945068359e-01
4.899191919191919169e+02,6.478559970855712891e-01
4.949595959595959584e+02,6.521608829498291016e-01
5.000000000000000000e+02,6.742269992828369141e-01
